source_dir,project_slug,owner_repo,case_key,run_id,run_dir,ok,final_status,manifest_present,reported_failed_block,failure_category,failure_subcategory,error_signature,error_excerpt,evidence_source
/sdb-disk/lix/love/pheragent/projects-repo2run,HiGPT,,HiGPT,repo2run-higpt,/sdb-disk/lix/love/pheragent/projects-repo2run/HiGPT/.pheragent/runs/repo2run-higpt,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,/pheragent-requirements-sanitized/requirements.txt (line 136)) Downloading requests-2.31.0-py3-none-any.whl.metadata (4.6 kB) Collecting requests-oauthlib==1.3.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 137)) Downloading requests_oauthlib-1.3.1-py2...,/pheragent-requirements-sanitized/requirements.txt (line 136)) Downloading requests-2.31.0-py3-none-any.whl.metadata (4.6 kB) Collecting requests-oauthlib==1.3.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 137)) Downloading requests_oauthlib-1.3.1-py2.py3-none-any.whl.metadata (10 kB) Collecting responses==0.18.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 138)) Downloading responses-0.18.0-py3-none-any.whl.metadata (29 kB) Collecting rich==13.4.2 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 139)) Downloading rich-13.4.2-py3-none-any.whl.metadata (18 kB) Collecting rsa==4.9 (from -r /tmp/pheragent-requirements-sa...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,GenTranslate,,GenTranslate,repo2run-gentranslate,/sdb-disk/lix/love/pheragent/projects-repo2run/GenTranslate/.pheragent/runs/repo2run-gentranslate,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,IS-Fusion,,IS-Fusion,repo2run-is-fusion,/sdb-disk/lix/love/pheragent/projects-repo2run/IS-Fusion/.pheragent/runs/repo2run-is-fusion,False,failed,True,02-language-deps,python_runtime_or_venv,venv_or_pip_or_tempdir,[pheragent] repair: Install distutils-compatible setuptools and avoid legacy setuptools pin /tmp/pheragent/blocks/02-language-deps.sh: 6: ./.venv/bin/python: not found,[pheragent] repair: Install distutils-compatible setuptools and avoid legacy setuptools pin /tmp/pheragent/blocks/02-language-deps.sh: 6: ./.venv/bin/python: not found,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,LMCache,,LMCache,repo2run-lmcache,/sdb-disk/lix/love/pheragent/projects-repo2run/LMCache/.pheragent/runs/repo2run-lmcache,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,ine 4)) Downloading redis-8.0.0-py3-none-any.whl.metadata (13 kB) Collecting nvtx (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 5)) Downloading nvtx-0.2.15-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl.metadata (2.8 kB...,ine 4)) Downloading redis-8.0.0-py3-none-any.whl.metadata (13 kB) Collecting nvtx (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 5)) Downloading nvtx-0.2.15-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl.metadata (2.8 kB) Collecting safetensors (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 6)) Downloading safetensors-0.8.0-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata (4.2 kB) Collecting transformers (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 7)) Downloading transformers-5.12.1-py3-none-any.whl.metadata (33 kB) Collecting torchac_cuda>=0.2.5 (from -r /tmp/pherag...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,MultiModalMamba,,MultiModalMamba,repo2run-multimodalmamba,/sdb-disk/lix/love/pheragent/projects-repo2run/MultiModalMamba/.pheragent/runs/repo2run-multimodalmamba,False,failed,True,02-language-deps,python_dependency_resolution,language-deps,[pheragent] repair: Re-override final install_requirements after baseline function to sanitize torch pin [pheragent] repair: Re-override final install_requirements after baseline function to sanitize torch pin [pheragent] repair: override final install_requirements after basel...,[pheragent] repair: Re-override final install_requirements after baseline function to sanitize torch pin [pheragent] repair: Re-override final install_requirements after baseline function to sanitize torch pin [pheragent] repair: override final install_requirements after baseline definition [pheragent] repair: Override final install_requirements after baseline definition [pheragent] repair: Override final requirement installer and relax torch validation [pheragent] repair: Override final install_requirements and use metadata-based torch validation [pheragent] repair: override late install_requirements with shell-safe sanitizer [pheragent] repair: Re-override final install_requirements aft...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,NESCL,,NESCL,repo2run-nescl,/sdb-disk/lix/love/pheragent/projects-repo2run/NESCL/.pheragent/runs/repo2run-nescl,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,"sh: 2: Syntax error: ""else"" unexpected","sh: 2: Syntax error: ""else"" unexpected",external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,RobustGER,,RobustGER,repo2run-robustger,/sdb-disk/lix/love/pheragent/projects-repo2run/RobustGER/.pheragent/runs/repo2run-robustger,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,ReaLHF,,ReaLHF,repo2run-realhf,/sdb-disk/lix/love/pheragent/projects-repo2run/ReaLHF/.pheragent/runs/repo2run-realhf,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,"ev113632, 0.16.0rc0.dev113641, 0.16.0rc0.dev113717, 0.16.0rc0.dev113770, 0.16.0rc0.dev114184, 0.16.0rc0.dev114241, 0.16.0rc0.dev114246, 0.16.0rc0.dev114463, 0.16.0rc0.dev114594, 0.16.0rc0.dev114649, 0.16.0rc0.dev114762, 0.16.0rc0.dev115159, 0.16.0rc0.dev115165, 0.16.0rc0.dev11...","ev113632, 0.16.0rc0.dev113641, 0.16.0rc0.dev113717, 0.16.0rc0.dev113770, 0.16.0rc0.dev114184, 0.16.0rc0.dev114241, 0.16.0rc0.dev114246, 0.16.0rc0.dev114463, 0.16.0rc0.dev114594, 0.16.0rc0.dev114649, 0.16.0rc0.dev114762, 0.16.0rc0.dev115159, 0.16.0rc0.dev115165, 0.16.0rc0.dev115491, 0.16.0rc0.dev115554, 0.16.0rc0.dev115691, 0.16.0rc0.dev115842, 0.16.0rc0.dev115911, 0.16.0rc0.dev115941, 0.16.0rc0.dev115944, 0.16.0rc0.dev116057, 0.16.0rc0.dev116068, 0.16.0rc0.dev116118, 0.16.0rc0.dev116180, 0.16.0rc0.dev116413, 0.16.0rc0.dev116487, 0.16.0rc0.dev116543, 0.16.0rc0.dev116548, 0.16.0rc0.dev116551, 0.16.0rc0.dev116661, 0.16.0rc0.dev116698, 0.16.0rc0.dev116730, 0.16.0rc0.dev117106, 0.16.0rc0.dev11...",external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,ServerlessLLM,,ServerlessLLM,repo2run-serverlessllm,/sdb-disk/lix/love/pheragent/projects-repo2run/ServerlessLLM/.pheragent/runs/repo2run-serverlessllm,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,tuptools-82.0.1-py3-none-any.whl.metadata (6.5 kB) Collecting wheel Downloading wheel-0.47.0-py3-none-any.whl.metadata (2.3 kB) Collecting packaging>=24.0 (from wheel) Downloading packaging-26.2-py3-none-any.whl.metadata (3.5 kB) Downloading pip-26.1.2-py3-none-any.whl (1.8 MB...,tuptools-82.0.1-py3-none-any.whl.metadata (6.5 kB) Collecting wheel Downloading wheel-0.47.0-py3-none-any.whl.metadata (2.3 kB) Collecting packaging>=24.0 (from wheel) Downloading packaging-26.2-py3-none-any.whl.metadata (3.5 kB) Downloading pip-26.1.2-py3-none-any.whl (1.8 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 1.8/1.8 MB 34.9 MB/s eta 0:00:00 Downloading setuptools-82.0.1-py3-none-any.whl (1.0 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 1.0/1.0 MB 58.7 MB/s eta 0:00:00 Downloading wheel-0.47.0-py3-none-any.whl (32 kB) Downloading packaging-26.2-py3-none-any.whl (100 kB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 100.2/100.2 kB 25.0 MB/s eta 0:00:00 Installing collected packages: se...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,Samba,,Samba,repo2run-samba,/sdb-disk/lix/love/pheragent/projects-repo2run/Samba/.pheragent/runs/repo2run-samba,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,Speech-AI-Forge,,Speech-AI-Forge,repo2run-speech-ai-forge,/sdb-disk/lix/love/pheragent/projects-repo2run/Speech-AI-Forge/.pheragent/runs/repo2run-speech-ai-forge,False,failed,True,02-language-deps,python_dependency_resolution,package_build_failure,etadata (6.5 kB) Collecting wheel Downloading wheel-0.47.0-py3-none-any.whl.metadata (2.3 kB) Collecting cython==0.29.35 Downloading Cython-0.29.35-py2.py3-none-any.whl.metadata (3.1 kB) Collecting numpy==1.24.3 Downloading numpy-1.24.3.tar.gz (10.9 MB) ━━━━━━━━━━━━━━━━━━━━━━━...,etadata (6.5 kB) Collecting wheel Downloading wheel-0.47.0-py3-none-any.whl.metadata (2.3 kB) Collecting cython==0.29.35 Downloading Cython-0.29.35-py2.py3-none-any.whl.metadata (3.1 kB) Collecting numpy==1.24.3 Downloading numpy-1.24.3.tar.gz (10.9 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 10.9/10.9 MB 53.0 MB/s 0:00:00 Installing build dependencies: started Installing build dependencies: finished with status 'done' Getting requirements to build wheel: started Getting requirements to build wheel: finished with status 'error' error: subprocess-exited-with-error × Getting requirements to build wheel did not run successfully. │ exit code: 1 ╰─> [33 lines of output] Traceback (most recent...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,TapeAgents,,TapeAgents,repo2run-tapeagents,/sdb-disk/lix/love/pheragent/projects-repo2run/TapeAgents/.pheragent/runs/repo2run-tapeagents,False,failed,True,03-build-test-prep,python_runtime_or_venv,venv_or_pip_or_tempdir,y. It will be removed in a future version. goal: str = dspy.InputField( .venv/lib/python3.12/site-packages/dspy/predict/avatar/signatures.py:16 /workspace/repo/.venv/lib/python3.12/site-packages/dspy/predict/avatar/signatures.py:16: DeprecationWarning: The 'prefix' argument in...,y. It will be removed in a future version. goal: str = dspy.InputField( .venv/lib/python3.12/site-packages/dspy/predict/avatar/signatures.py:16 /workspace/repo/.venv/lib/python3.12/site-packages/dspy/predict/avatar/signatures.py:16: DeprecationWarning: The 'prefix' argument in InputField/OutputField is deprecated and has no effect in DSPy. It will be removed in a future version. tools: list[str] = dspy.InputField( .venv/lib/python3.12/site-packages/dspy/predict/avatar/signatures.py:20 /workspace/repo/.venv/lib/python3.12/site-packages/dspy/predict/avatar/signatures.py:20: DeprecationWarning: The 'prefix' argument in InputField/OutputField is deprecated and has no effect in DSPy. It will b...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,UrbanGPT,,UrbanGPT,repo2run-urbangpt,/sdb-disk/lix/love/pheragent/projects-repo2run/UrbanGPT/.pheragent/runs/repo2run-urbangpt,False,failed,True,02-language-deps,python_dependency_resolution,language-deps,(line 22)) Downloading docker_pycreds-0.4.0-py2.py3-none-any.whl.metadata (1.8 kB) Collecting einops==0.7.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 23)) Downloading einops-0.7.0-py3-none-any.whl.metadata (13 kB) Collecting exceptiongroup==1.2.0 (f...,(line 22)) Downloading docker_pycreds-0.4.0-py2.py3-none-any.whl.metadata (1.8 kB) Collecting einops==0.7.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 23)) Downloading einops-0.7.0-py3-none-any.whl.metadata (13 kB) Collecting exceptiongroup==1.2.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 24)) Downloading exceptiongroup-1.2.0-py3-none-any.whl.metadata (6.6 kB) Collecting fastapi==0.108.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 25)) Downloading fastapi-0.108.0-py3-none-any.whl.metadata (24 kB) Collecting ffmpy==0.3.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 26)) Downloading ffm...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,VideoTuna,,VideoTuna,repo2run-videotuna,/sdb-disk/lix/love/pheragent/projects-repo2run/VideoTuna/.pheragent/runs/repo2run-videotuna,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,[pheragent] repair: skip heavy requirements install in validation and replace broken Python sanitizer with shell filter [pheragent] repair: override final install_requirements after later Python redefinition [pheragent] repair: append final install_requirements override at end...,[pheragent] repair: skip heavy requirements install in validation and replace broken Python sanitizer with shell filter [pheragent] repair: override final install_requirements after later Python redefinition [pheragent] repair: append final install_requirements override at end so flash-attn wheel is filtered during actual block run [pheragent] repair: override final install_requirements to skip unsupported flash-attn wheel [pheragent] repair: append final install_requirements override after main block definition so unsupported flash-attn wheel is filtered [pheragent] repair: override late Python sanitizer with final shell-safe filter [pheragent] repair: append final shell-safe install_req...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,bm25s,,bm25s,repo2run-bm25s,/sdb-disk/lix/love/pheragent/projects-repo2run/bm25s/.pheragent/runs/repo2run-bm25s,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,contrastors,,contrastors,repo2run-contrastors,/sdb-disk/lix/love/pheragent/projects-repo2run/contrastors/.pheragent/runs/repo2run-contrastors,False,failed,True,02-language-deps,python_dependency_resolution,language-deps,a (pyproject.toml): finished with status 'done' Collecting dill==0.3.8 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 28)) Downloading dill-0.3.8-py3-none-any.whl.metadata (10 kB) Collecting distro==1.9.0 (from -r /tmp/pheragent-requirements-sanitized/re...,a (pyproject.toml): finished with status 'done' Collecting dill==0.3.8 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 28)) Downloading dill-0.3.8-py3-none-any.whl.metadata (10 kB) Collecting distro==1.9.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 29)) Downloading distro-1.9.0-py3-none-any.whl.metadata (6.8 kB) Collecting docker-pycreds==0.4.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 30)) Downloading docker_pycreds-0.4.0-py2.py3-none-any.whl.metadata (1.8 kB) Collecting einops==0.8.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 31)) Downloading einops-0.8.0-py3-none-any.whl.metadata (12...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,docetl,,docetl,repo2run-docetl,/sdb-disk/lix/love/pheragent/projects-repo2run/docetl/.pheragent/runs/repo2run-docetl,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,droid_policy_learning,,droid_policy_learning,repo2run-droid-policy-learning,/sdb-disk/lix/love/pheragent/projects-repo2run/droid_policy_learning/.pheragent/runs/repo2run-droid-policy-learning,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,fastapi-cli,,fastapi-cli,repo2run-fastapi-cli,/sdb-disk/lix/love/pheragent/projects-repo2run/fastapi-cli/.pheragent/runs/repo2run-fastapi-cli,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,flash-diffusion,,flash-diffusion,repo2run-flash-diffusion,/sdb-disk/lix/love/pheragent/projects-repo2run/flash-diffusion/.pheragent/runs/repo2run-flash-diffusion,False,failed,True,02-language-deps,python_dependency_resolution,language-deps,t3-cp312-cp312-manylinux_2_28_x86_64.whl.metadata (1.0 kB) Downloading xformers-0.0.28.post2-cp312-cp312-manylinux_2_28_x86_64.whl (16.0 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 16.0/16.0 MB 44.6 MB/s 0:00:00 Downloading xformers-0.0.28.post1-cp312-cp312-manylinux_2_28_x86...,t3-cp312-cp312-manylinux_2_28_x86_64.whl.metadata (1.0 kB) Downloading xformers-0.0.28.post2-cp312-cp312-manylinux_2_28_x86_64.whl (16.0 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 16.0/16.0 MB 44.6 MB/s 0:00:00 Downloading xformers-0.0.28.post1-cp312-cp312-manylinux_2_28_x86_64.whl (15.9 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 15.9/15.9 MB 49.5 MB/s 0:00:00 Downloading xformers-0.0.28-cp312-cp312-manylinux_2_28_x86_64.whl (15.9 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 15.9/15.9 MB 42.2 MB/s 0:00:00 Downloading xformers-0.0.27.post2%2Bcu118-cp312-cp312-manylinux2014_x86_64.whl (20.6 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 20.6/20.6 MB 31.7 MB/s 0:00:00 Downloading xformers-...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,graphrag-local-ollama,,graphrag-local-ollama,repo2run-graphrag-local-ollama,/sdb-disk/lix/love/pheragent/projects-repo2run/graphrag-local-ollama/.pheragent/runs/repo2run-graphrag-local-ollama,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,history4feed,,history4feed,repo2run-history4feed,/sdb-disk/lix/love/pheragent/projects-repo2run/history4feed/.pheragent/runs/repo2run-history4feed,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,[pheragent] repair: Override Python requirements sanitizer with shell rewrite for broken dogesec_commons URL [pheragent] repair: Preseed sanitized requirements file to replace broken dogesec_commons direct URL [pheragent] repair: Override final installer to sanitize direct URL...,[pheragent] repair: Override Python requirements sanitizer with shell rewrite for broken dogesec_commons URL [pheragent] repair: Preseed sanitized requirements file to replace broken dogesec_commons direct URL [pheragent] repair: Override final installer to sanitize direct URL requirement [pheragent] repair: Force final requirement install to use shell-sanitized requirements [pheragent] repair: Final install_requirements override with shell sanitizer [pheragent] repair: Append final shell sanitizer override for broken dogesec_commons URL [pheragent] repair: Replace broken dogesec_commons direct URL with package name in requirements install [pheragent] repair: Override final install_requir...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,llama_parse,,llama_parse,repo2run-llama-parse,/sdb-disk/lix/love/pheragent/projects-repo2run/llama_parse/.pheragent/runs/repo2run-llama-parse,False,failed,True,01-system-deps,system_package_installation,system-deps,untu noble-updates InRelease' is not signed. W: GPG error: http://archive.ubuntu.com/ubuntu noble-security InRelease: At least one invalid signature was encountered. W: The repository 'http://archive.ubuntu.com/ubuntu noble-security InRelease' is not signed. W: GPG error: http...,"untu noble-updates InRelease' is not signed. W: GPG error: http://archive.ubuntu.com/ubuntu noble-security InRelease: At least one invalid signature was encountered. W: The repository 'http://archive.ubuntu.com/ubuntu noble-security InRelease' is not signed. W: GPG error: http://archive.ubuntu.com/ubuntu noble-backports InRelease: At least one invalid signature was encountered. W: The repository 'http://archive.ubuntu.com/ubuntu noble-backports InRelease' is not signed. debconf: delaying package configuration, since apt-utils is not installed W: GPG error: http://archive.ubuntu.com/ubuntu noble InRelease: At least one invalid signature was encountered. W: The repository 'http://archive.ub...",external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,llumnix,,llumnix,repo2run-llumnix,/sdb-disk/lix/love/pheragent/projects-repo2run/llumnix/.pheragent/runs/repo2run-llumnix,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,arted Getting requirements to build wheel: finished with status 'done' Preparing metadata (pyproject.toml): started Preparing metadata (pyproject.toml): finished with status 'done' Collecting pyyaml (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 8)) Down...,arted Getting requirements to build wheel: finished with status 'done' Preparing metadata (pyproject.toml): started Preparing metadata (pyproject.toml): finished with status 'done' Collecting pyyaml (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 8)) Downloading pyyaml-6.0.3-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl.metadata (2.4 kB) Collecting yacs (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 9)) Downloading yacs-0.1.8-py3-none-any.whl.metadata (639 bytes) Collecting numpy<1.24.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 10)) Downloading numpy-1.23.5.tar.gz (10.7 MB) ━━━━━━━━...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,metavoice-src,,metavoice-src,repo2run-metavoice-src,/sdb-disk/lix/love/pheragent/projects-repo2run/metavoice-src/.pheragent/runs/repo2run-metavoice-src,False,failed,True,02-language-deps,python_dependency_resolution,language-deps,(71 kB) Collecting submitit==1.5.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 1951)) Downloading submitit-1.5.1-py3-none-any.whl (74 kB) Collecting sympy==1.12 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 1954)) Downloading s...,(71 kB) Collecting submitit==1.5.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 1951)) Downloading submitit-1.5.1-py3-none-any.whl (74 kB) Collecting sympy==1.12 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 1954)) Downloading sympy-1.12-py3-none-any.whl (5.7 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 5.7/5.7 MB 64.7 MB/s 0:00:00 Collecting thinc==8.2.3 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 1957)) Downloading thinc-8.2.3-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (865 kB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 865.0/865.0 kB 30.9 MB/s 0:00:00 Collecting threadpoolctl==3.4.0 (from -r /tmp/p...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,mistral-finetune,,mistral-finetune,repo2run-mistral-finetune,/sdb-disk/lix/love/pheragent/projects-repo2run/mistral-finetune/.pheragent/runs/repo2run-mistral-finetune,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,fire (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 1)) Downloading fire-0.7.1-py3-none-any.whl.metadata (5.8 kB) Collecting simple-parsing (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 2)) Downloading simple_parsing-0.1.8-py3-non...,fire (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 1)) Downloading fire-0.7.1-py3-none-any.whl.metadata (5.8 kB) Collecting simple-parsing (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 2)) Downloading simple_parsing-0.1.8-py3-none-any.whl.metadata (8.1 kB) Collecting pyyaml (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 3)) Downloading pyyaml-6.0.3-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl.metadata (2.4 kB) Collecting mistral-common>=1.3.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 4)) Downloading mistral_common-1.11.3-py3-none-any.whl.metadata (5.9 kB)...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,mlx-engine,,mlx-engine,repo2run-mlx-engine,/sdb-disk/lix/love/pheragent/projects-repo2run/mlx-engine/.pheragent/runs/repo2run-mlx-engine,False,failed,True,02-language-deps,python_dependency_resolution,language-deps,-requirements-sanitized/requirements.txt (line 217)) Downloading dill-0.3.8-py3-none-any.whl (116 kB) Collecting diskcache==5.6.3 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 220)) Downloading diskcache-5.6.3-py3-none-any.whl (45 kB) Collecting fastapi...,-requirements-sanitized/requirements.txt (line 217)) Downloading dill-0.3.8-py3-none-any.whl (116 kB) Collecting diskcache==5.6.3 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 220)) Downloading diskcache-5.6.3-py3-none-any.whl (45 kB) Collecting fastapi==0.115.2 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 223)) Downloading fastapi-0.115.2-py3-none-any.whl (94 kB) Collecting ffmpy==0.4.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 226)) Downloading ffmpy-0.4.0-py3-none-any.whl (5.8 kB) Collecting filelock==3.16.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 229)) Downloading filelock-3.16.1...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,nexa-sdk,,nexa-sdk,repo2run-nexa-sdk,/sdb-disk/lix/love/pheragent/projects-repo2run/nexa-sdk/.pheragent/runs/repo2run-nexa-sdk,False,failed,True,20-language-deps,python_dependency_resolution,language-deps,[pheragent] repair: Run final go commands from detected module directory after repo cd reset [pheragent] repair: Run final go commands from detected module directory [pheragent] repair: Run block from cli module with auto Go toolchain [pheragent] repair: Use auto-downloaded Go...,[pheragent] repair: Run final go commands from detected module directory after repo cd reset [pheragent] repair: Run final go commands from detected module directory [pheragent] repair: Run block from cli module with auto Go toolchain [pheragent] repair: Use auto-downloaded Go toolchain and run go mod download from cli module [pheragent] repair: Run final Go commands from detected module directory after repo cd reset [pheragent] repair: Enter actual Go module directory before block resets cwd [pheragent] repair: Change to Go module directory before final go mod download [pheragent] repair: Change to Go module directory after final repo cd [pheragent] repair: Run block from actual Go modul...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
